JCOMMOPS WMO-PLATFORM cross reference list as of 2012-09-08 for WMO number still allocated in the last 6 months (with WMO Ids that are numerical)

WMO;TELECOM ID;TELECOM SYSTEM;PTFM NAME;PTFM FAMILY;PTFM TYPE;CONTACT NAME;EMAIL;PROGRAM;ROLE;AGENCY;COUNTRY;ALLOC_DATE;DEALLOC_DATE;ARGOS_PROG
6901125;8492;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901126;8343;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901126;8343;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901127;8396;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901127;8396;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901128;8407;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901128;8407;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901129;8506;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901129;8506;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901130;8516;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901130;8516;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901131;8400;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901131;8400;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901132;8428;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901132;8428;IRIDIUM;;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;
6901133;117965;ARGOS;ARGOS:117965;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;2274
6901133;117965;ARGOS;ARGOS:117965;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;2274
6901134;46002;ARGOS;ARGOS:46002;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;2274
6901134;46002;ARGOS;ARGOS:46002;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;2274
6901135;46006;ARGOS;ARGOS:46006;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;2274
6901135;46006;ARGOS;ARGOS:46006;FLOAT;PFLOAT;;;;;UKMO;GBR;2012-06-01;3000-01-01;2274
6901217;115921;ARGOS;ARGOS:115921;FLOAT;PFLOAT;;;;;BSH;DEU;2012-01-01;3000-01-01;1895
6901218;115922;ARGOS;ARGOS:115922;FLOAT;PFLOAT;;;;;BSH;DEU;2012-01-01;3000-01-01;1895
6901219;115923;ARGOS;ARGOS:115923;FLOAT;PFLOAT;;;;;BSH;DEU;2012-01-01;3000-01-01;1895
6901220;115924;ARGOS;ARGOS:115924;FLOAT;PFLOAT;;;;;BSH;DEU;2012-01-01;3000-01-01;1895
6901221;109113;ARGOS;ARGOS:109113;FLOAT;PFLOAT;;;;;BSH;DEU;2012-03-01;3000-01-01;1895
6901387;300034013007980;IRIDIUM;;FLOAT;PFLOAT;;;;;;;2010-06-01;3000-01-01;
6901388;82418;ARGOS;ARGOS:82418;FLOAT;PFLOAT;;;;;;;2012-03-01;3000-01-01;3917
6901407;112536;ARGOS;ARGOS:112536;FLOAT;PFLOAT;;;;;IFREMER;FRA;2012-06-01;3000-01-01;2412
6901407;112536;ARGOS;ARGOS:112536;FLOAT;PFLOAT;;;;;IFREMER;FRA;2012-06-01;3000-01-01;2412
6901418;46010;ARGOS;ARGOS:46010;FLOAT;PFLOAT;;;;;IFREMER;FRA;2012-03-01;3000-01-01;31170
6901418;46010;ARGOS;ARGOS:46010;FLOAT;PFLOAT;;;;;IFREMER;FRA;2012-03-01;3000-01-01;31170
6901419;46026;ARGOS;ARGOS:46026;FLOAT;PFLOAT;;;;;IFREMER;FRA;2012-03-01;3000-01-01;31170
6901419;46026;ARGOS;ARGOS:46026;FLOAT;PFLOAT;;;;;IFREMER;FRA;2012-03-01;3000-01-01;31170
6901901;7126;IRIDIUM;;FLOAT;PFLOAT;;;;;FMRI;FIN;2012-03-01;3000-01-01;
6901901;7126;IRIDIUM;;FLOAT;PFLOAT;;;;;FMRI;FIN;2012-03-01;3000-01-01;
6901959;114263;ARGOS;ARGOS:114263;FLOAT;PFLOAT;;;;;OGS;ITA;2012-06-01;3000-01-01;2765
6901959;114263;ARGOS;ARGOS:114263;FLOAT;PFLOAT;;;;;OGS;ITA;2012-06-01;3000-01-01;2765
6901960;114266;ARGOS;ARGOS:114266;FLOAT;PFLOAT;;;;;OGS;ITA;2012-06-01;3000-01-01;2765
6901960;114266;ARGOS;ARGOS:114266;FLOAT;PFLOAT;;;;;OGS;ITA;2012-06-01;3000-01-01;2765
6901962;114265;ARGOS;ARGOS:114265;FLOAT;PFLOAT;;;;;OGS;ITA;2012-06-01;3000-01-01;2765
6901962;114265;ARGOS;ARGOS:114265;FLOAT;PFLOAT;;;;;OGS;ITA;2012-06-01;3000-01-01;2765
71561;101530;ARGOS;ARGOS:101530;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71561;101530;ARGOS;ARGOS:101530;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71567;37467;ARGOS;ARGOS:37467;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-03-26;3000-01-01;
71567;37467;ARGOS;ARGOS:37467;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-03-26;3000-01-01;
71568;70984;ARGOS;ARGOS:70984;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71568;70984;ARGOS;ARGOS:70984;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71569;101983;ARGOS;ARGOS:101983;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71569;101983;ARGOS;ARGOS:101983;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71572;101985;ARGOS;ARGOS:101985;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;2012-04-18;
71572;101985;ARGOS;ARGOS:101985;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;2012-04-18;
71575;70988;ARGOS;ARGOS:70988;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71575;70988;ARGOS;ARGOS:70988;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71577;101527;ARGOS;ARGOS:101527;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;2012-08-24;
71577;101527;ARGOS;ARGOS:101527;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;2012-08-24;
71578;101531;ARGOS;ARGOS:101531;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71578;101531;ARGOS;ARGOS:101531;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71580;101949;ARGOS;ARGOS:101949;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;2012-04-01;
71580;101949;ARGOS;ARGOS:101949;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;2012-04-01;
71603;101768;ARGOS;ARGOS:101768;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71603;101768;ARGOS;ARGOS:101768;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71604;101647;ARGOS;ARGOS:101647;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71604;101647;ARGOS;ARGOS:101647;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71605;101867;ARGOS;ARGOS:101867;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71605;101867;ARGOS;ARGOS:101867;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71606;70991;ARGOS;ARGOS:70991;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71606;70991;ARGOS;ARGOS:70991;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71607;101979;ARGOS;ARGOS:101979;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71607;101979;ARGOS;ARGOS:101979;DB;SVP;;;;;NOAA/AOML;USA;2012-02-04;3000-01-01;
71610;43552;ARGOS;ARGOS:43552;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71610;43552;ARGOS;ARGOS:43552;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71611;71005;ARGOS;ARGOS:71005;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71611;71005;ARGOS;ARGOS:71005;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71612;42479;ARGOS;ARGOS:42479;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71612;42479;ARGOS;ARGOS:42479;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71613;42488;ARGOS;ARGOS:42488;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71613;42488;ARGOS;ARGOS:42488;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71614;71019;ARGOS;ARGOS:71019;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71614;71019;ARGOS;ARGOS:71019;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71615;42495;ARGOS;ARGOS:42495;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71615;42495;ARGOS;ARGOS:42495;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71616;70989;ARGOS;ARGOS:70989;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71616;70989;ARGOS;ARGOS:70989;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;5325
71617;41413;ARGOS;ARGOS:41413;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71617;41413;ARGOS;ARGOS:41413;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71623;41410;ARGOS;ARGOS:41410;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71623;41410;ARGOS;ARGOS:41410;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71624;43554;ARGOS;ARGOS:43554;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71624;43554;ARGOS;ARGOS:43554;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71625;43555;ARGOS;ARGOS:43555;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71625;43555;ARGOS;ARGOS:43555;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71626;83436;ARGOS;ARGOS:83436;DB;SVPBD2;;;;;NOAA/AOML;USA;2009-06-02;3000-01-01;6325
71626;83436;ARGOS;ARGOS:83436;DB;SVPBD2;;;;;NOAA/AOML;USA;2009-06-02;3000-01-01;6325
71627;83438;ARGOS;ARGOS:83438;DB;SVPBD2;;;;;NOAA/AOML;USA;2009-06-02;3000-01-01;6325
71627;83438;ARGOS;ARGOS:83438;DB;SVPBD2;;;;;NOAA/AOML;USA;2009-06-02;3000-01-01;6325
71629;42487;ARGOS;ARGOS:42487;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71629;42487;ARGOS;ARGOS:42487;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71630;83407;ARGOS;ARGOS:83407;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-08-27;3000-01-01;6325
71630;83407;ARGOS;ARGOS:83407;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-08-27;3000-01-01;6325
71631;41400;ARGOS;ARGOS:41400;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71631;41400;ARGOS;ARGOS:41400;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71632;43557;ARGOS;ARGOS:43557;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71632;43557;ARGOS;ARGOS:43557;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71634;42830;ARGOS;ARGOS:42830;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-02;2012-07-06;
71634;42830;ARGOS;ARGOS:42830;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-02;2012-07-06;
71635;100963;ARGOS;ARGOS:100963;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71635;100963;ARGOS;ARGOS:100963;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71635;100963;ARGOS;ARGOS:100963;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71635;100963;ARGOS;ARGOS:100963;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71636;42513;ARGOS;ARGOS:42513;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71636;42513;ARGOS;ARGOS:42513;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71637;39759;ARGOS;ARGOS:39759;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71637;39759;ARGOS;ARGOS:39759;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71638;41402;ARGOS;ARGOS:41402;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71638;41402;ARGOS;ARGOS:41402;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71639;41408;ARGOS;ARGOS:41408;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71639;41408;ARGOS;ARGOS:41408;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71640;83416;ARGOS;ARGOS:83416;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-09-02;3000-01-01;6325
71640;83416;ARGOS;ARGOS:83416;DB;SVPBD2;;;;;NOAA/AOML;USA;2008-09-02;3000-01-01;6325
71641;40881;ARGOS;ARGOS:40881;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71641;40881;ARGOS;ARGOS:40881;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71642;39273;ARGOS;ARGOS:39273;DB;DB;;;;;NOAA/AOML;USA;2011-01-05;3000-01-01;8325
71642;39273;ARGOS;ARGOS:39273;DB;DB;;;;;NOAA/AOML;USA;2011-01-05;3000-01-01;8325
71646;41414;ARGOS;ARGOS:41414;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71646;41414;ARGOS;ARGOS:41414;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71647;41412;ARGOS;ARGOS:41412;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-23;3000-01-01;
71647;41412;ARGOS;ARGOS:41412;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-23;3000-01-01;
71649;43553;ARGOS;ARGOS:43553;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71649;43553;ARGOS;ARGOS:43553;DB;SVPG;;;;;NOAA/AOML;USA;2012-02-21;3000-01-01;
71650;37463;ARGOS;ARGOS:37463;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-03-19;3000-01-01;
71650;37463;ARGOS;ARGOS:37463;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-03-19;3000-01-01;
71651;42847;ARGOS;ARGOS:42847;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-02;2012-07-10;
71651;42847;ARGOS;ARGOS:42847;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-02;2012-07-10;
71653;92992;ARGOS;ARGOS:92992;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-01-27;3000-01-01;
71653;92992;ARGOS;ARGOS:92992;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-01-27;3000-01-01;
71654;42977;ARGOS;ARGOS:42977;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
71654;42977;ARGOS;ARGOS:42977;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
71655;92818;ARGOS;ARGOS:92818;DB;SVP;;;;;NOAA/AOML;USA;2011-10-31;3000-01-01;
71655;92818;ARGOS;ARGOS:92818;DB;SVP;;;;;NOAA/AOML;USA;2011-10-31;3000-01-01;
71660;92968;ARGOS;ARGOS:92968;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-01-19;3000-01-01;
71660;92968;ARGOS;ARGOS:92968;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-01-19;3000-01-01;
71661;92975;ARGOS;ARGOS:92975;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-01-19;3000-01-01;
71661;92975;ARGOS;ARGOS:92975;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-01-19;3000-01-01;
71662;42979;ARGOS;ARGOS:42979;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
71662;42979;ARGOS;ARGOS:42979;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
71663;42982;ARGOS;ARGOS:42982;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
71663;42982;ARGOS;ARGOS:42982;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
71664;92967;ARGOS;ARGOS:92967;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-01-25;3000-01-01;
71664;92967;ARGOS;ARGOS:92967;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-01-25;3000-01-01;
71667;92985;ARGOS;ARGOS:92985;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-01-25;3000-01-01;
71667;92985;ARGOS;ARGOS:92985;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-01-25;3000-01-01;
71668;37466;ARGOS;ARGOS:37466;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-03-19;3000-01-01;
71668;37466;ARGOS;ARGOS:37466;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-03-19;3000-01-01;
71671;92984;ARGOS;ARGOS:92984;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-02-07;3000-01-01;
71671;92984;ARGOS;ARGOS:92984;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-02-07;3000-01-01;
71673;92983;ARGOS;ARGOS:92983;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-02-22;3000-01-01;
71673;92983;ARGOS;ARGOS:92983;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-02-22;3000-01-01;
71674;92987;ARGOS;ARGOS:92987;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-02-22;3000-01-01;
71674;92987;ARGOS;ARGOS:92987;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-02-22;3000-01-01;
71675;92988;ARGOS;ARGOS:92988;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-02-22;3000-01-01;
71675;92988;ARGOS;ARGOS:92988;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-02-22;3000-01-01;
71677;92989;ARGOS;ARGOS:92989;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-03-16;3000-01-01;
71677;92989;ARGOS;ARGOS:92989;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-03-16;3000-01-01;
71678;42811;ARGOS;ARGOS:42811;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
71678;42811;ARGOS;ARGOS:42811;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
71679;39714;ARGOS;ARGOS:39714;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-09;3000-01-01;
71679;39714;ARGOS;ARGOS:39714;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-09;3000-01-01;
71691;42814;ARGOS;ARGOS:42814;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
71691;42814;ARGOS;ARGOS:42814;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
71696;100966;ARGOS;ARGOS:100966;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71696;100966;ARGOS;ARGOS:100966;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71696;100966;ARGOS;ARGOS:100966;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71696;100966;ARGOS;ARGOS:100966;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71701;100962;ARGOS;ARGOS:100962;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71701;100962;ARGOS;ARGOS:100962;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71701;100962;ARGOS;ARGOS:100962;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71701;100962;ARGOS;ARGOS:100962;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71703;100971;ARGOS;ARGOS:100971;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71703;100971;ARGOS;ARGOS:100971;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71703;100971;ARGOS;ARGOS:100971;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
71703;100971;ARGOS;ARGOS:100971;DB;SVPG;;;;;NOAA/AOML;USA;2011-04-21;3000-01-01;7325
72826;114379;ARGOS;ARGOS:114379;DB;SVP;;;;;NOAA/AOML;USA;2012-02-15;3000-01-01;
72826;114379;ARGOS;ARGOS:114379;DB;SVP;;;;;NOAA/AOML;USA;2012-02-15;3000-01-01;
72828;114381;ARGOS;ARGOS:114381;DB;SVPB;;;;;NOAA/AOML;USA;2012-02-15;3000-01-01;
72828;114381;ARGOS;ARGOS:114381;DB;SVPB;;;;;NOAA/AOML;USA;2012-02-15;3000-01-01;
72829;114382;ARGOS;ARGOS:114382;DB;SVPB;;;;;NOAA/AOML;USA;2012-02-15;3000-01-01;
72829;114382;ARGOS;ARGOS:114382;DB;SVPB;;;;;NOAA/AOML;USA;2012-02-15;3000-01-01;
72830;114383;ARGOS;ARGOS:114383;DB;SVP;;;;;NOAA/AOML;USA;2012-02-15;2012-05-01;
72830;114383;ARGOS;ARGOS:114383;DB;SVP;;;;;NOAA/AOML;USA;2012-02-15;2012-05-01;
72831;114384;ARGOS;ARGOS:114384;DB;SVPB;;;;;NOAA/AOML;USA;2012-02-15;3000-01-01;
72831;114384;ARGOS;ARGOS:114384;DB;SVPB;;;;;NOAA/AOML;USA;2012-02-15;3000-01-01;
72832;114385;ARGOS;ARGOS:114385;DB;SVPB;;;;;NOAA/AOML;USA;2012-02-15;2012-05-01;
72832;114385;ARGOS;ARGOS:114385;DB;SVPB;;;;;NOAA/AOML;USA;2012-02-15;2012-05-01;
72833;114386;ARGOS;ARGOS:114386;DB;SVPB;;;;;NOAA/AOML;USA;2012-02-15;2012-05-01;
72833;114386;ARGOS;ARGOS:114386;DB;SVPB;;;;;NOAA/AOML;USA;2012-02-15;2012-05-01;
73632;IABP:73632;IRIDIUM;IRIDIUM:73632;DB;SVPB;;;;;AWI;DEU;2011-12-01;3000-01-01;
73633;IPAB:73633;IRIDIUM;IRIDIUM:73633;DB;SVPB;;;;;AWI;DEU;2011-12-27;3000-01-01;
7900010;30474;ARGOS;ARGOS:30474;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2004-02-01;3000-01-01;9986
7900011;30626;ARGOS;ARGOS:30626;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2004-02-01;3000-01-01;3173
7900012;30687;ARGOS;ARGOS:30687;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2003-02-01;3000-01-01;1973
7900013;25649;ARGOS;ARGOS:25649;FLOAT;PFLOAT;;;;;AWI;DEU;2002-12-01;3000-01-01;10919
7900014;26575;ARGOS;ARGOS:26575;FLOAT;PFLOAT;;;;;AWI;DEU;2002-12-01;3000-01-01;10919
7900015;26725;ARGOS;ARGOS:26725;FLOAT;PFLOAT;;;;;AWI;DEU;2002-12-01;3000-01-01;10919
7900016;10818;ARGOS;ARGOS:10818;FLOAT;PFLOAT;;;;;AWI;DEU;2002-12-01;3000-01-01;10919
7900017;25650;ARGOS;ARGOS:25650;FLOAT;PFLOAT;;;;;AWI;DEU;2002-12-01;3000-01-01;10919
7900018;25719;ARGOS;ARGOS:25719;FLOAT;PFLOAT;;;;;AWI;DEU;2002-12-01;3000-01-01;10919
7900019;25826;ARGOS;ARGOS:25826;FLOAT;PFLOAT;;;;;AWI;DEU;2002-12-01;3000-01-01;10919
7900020;25925;ARGOS;ARGOS:25925;FLOAT;PFLOAT;;;;;AWI;DEU;2003-01-01;3000-01-01;10919
7900021;26574;ARGOS;ARGOS:26574;FLOAT;PFLOAT;;;;;AWI;DEU;2003-01-01;3000-01-01;10919
7900022;25926;ARGOS;ARGOS:25926;FLOAT;PFLOAT;;;;;AWI;DEU;2003-01-01;3000-01-01;10919
7900023;18814;ARGOS;ARGOS:18814;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2003-12-01;3000-01-01;9986
7900024;18817;ARGOS;ARGOS:18817;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2003-12-01;3000-01-01;9986
7900025;18835;ARGOS;ARGOS:18835;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2003-12-01;3000-01-01;9986
7900026;7338;ARGOS;ARGOS:07338;FLOAT;PFLOAT;;;;;WHOI;USA;2003-02-01;3000-01-01;9989
7900027;7339;ARGOS;ARGOS:07339;FLOAT;PFLOAT;;;;;WHOI;USA;2003-02-01;3000-01-01;9991
7900028;7342;ARGOS;ARGOS:07342;FLOAT;PFLOAT;;;;;WHOI;USA;2003-02-01;3000-01-01;9989
7900029;7344;ARGOS;ARGOS:07344;FLOAT;PFLOAT;;;;;WHOI;USA;2003-02-01;3000-01-01;9991
7900038;28443;ARGOS;ARGOS:28443;FLOAT;PFLOAT;;;;;AWI;DEU;2004-04-01;3000-01-01;10919
7900039;28438;ARGOS;ARGOS:28438;FLOAT;PFLOAT;;;;;AWI;DEU;2004-04-01;3000-01-01;10919
7900040;28441;ARGOS;ARGOS:28441;FLOAT;PFLOAT;;;;;AWI;DEU;2004-04-01;3000-01-01;10919
