00;000;PABL;Buckland, Buckland Airport;AK;United States;4;65-58-56N;161-09-07W;;;7;;
16;743;----;Kythira;;Greece;6;36-17N;023-01E;;;167;167;P
16;744;----;Thira Airport ;;Greece;6;36-25N;025-26E;;;40;36;
16;746;LGSA;Souda Airport ;;Greece;6;35-29N;024-07E;;;146;151;P
16;749;LGRP;Rhodes Airport ;;Greece;6;36-24N;028-05E;36-23N;028-07E;4;11;P
16;754;LGIR;Heraklion Airport ;;Greece;6;35-20N;025-11E;35-20N;025-11E;37;39;P
16;756;----;Ierapetra;;Greece;6;35-00N;025-44E;;;13;;
16;757;----;Sitia;;Greece;6;35-12N;026-06E;;;25;28;
16;758;----;Rethymnon;;Greece;6;35-21N;024-31E;;;7;7;
16;759;----;Tymbakion Airport ;;Greece;6;35-00N;024-45E;;;7;7;
16;760;----;Kasteli Airport ;;Greece;6;35-11N;025-19E;35-11N;025-19E;360;336;
16;765;LGKP;Karpathos Airport;;Greece;6;35-24-51N;027-08-54E;;;6;;
17;022;LTAS;Zonguldak;;Turkey;6;41-27N;031-48E;41-27N;031-48E;136;136;P
17;024;----;Inebolu;;Turkey;6;41-59N;033-47E;;;64;64;P
17;026;----;Sinop;;Turkey;6;42-02N;035-10E;;;32;32;P
17;029;LTAQ;Samsun;;Turkey;6;41-16N;036-18E;;;162;168;
17;030;----;Samsun;;Turkey;6;41-17N;036-20E;41-17N;036-20E;4;4;P
17;034;----;Giresun;;Turkey;6;40-55N;038-24E;;;38;38;P
17;038;LTCG;Trabzon;;Turkey;6;41-00N;039-43E;;;35;30;P
17;042;----;Hopa;;Turkey;6;41-23N;041-25E;;;33;33;P
17;045;----;Artvin;;Turkey;6;41-10N;041-49E;;;30;30;
17;050;----;Edirne;;Turkey;6;41-40N;026-34E;41-40N;026-34E;48;48;P
17;052;----;Kirklareli;;Turkey;6;41-44N;027-13E;;;232;232;
17;056;----;Tekirdag;;Turkey;6;40-59N;027-29E;;;4;4;P
17;059;----;Kumkoy;;Turkey;6;41-18N;029-00E;;;30;30;P
17;060;LTBA;Istanbul / Ataturk;;Turkey;6;40-58N;028-49E;;;48;37;P
17;062;----;Istanbul / Goztepe;;Turkey;6;40-58N;029-05E;40-58N;029-05E;33;33;
17;067;----;Golcuk / Dumlupinar;;Turkey;6;40-43N;029-49E;;;18;18;P
17;068;----;Cengiztopel;;Turkey;6;40-44N;030-05E;;;70;70;
17;069;----;Adapazari;;Turkey;6;40-47N;030-25E;;;30;30;
17;070;----;Bolu;;Turkey;6;40-44N;031-36E;;;742;742;P
17;074;----;Kastamonu;;Turkey;6;41-22N;033-46E;;;799;799;P
17;082;LTAP;Merzifon;;Turkey;6;40-51N;035-35E;40-50N;035-31E;545;535;P
17;084;----;Corum;;Turkey;6;40-33N;034-58E;;;776;776;P
17;085;----;Amasya;;Turkey;6;40-39N;035-51E;;;412;412;
17;086;LTAW;Tokat;;Turkey;6;40-18N;036-34E;;;608;608;
17;088;----;Gumushane;;Turkey;6;40-27N;039-27E;;;1219;1219;P
17;090;LTAR;Sivas;;Turkey;6;39-45N;037-01E;;;1285;1285;P
17;092;LTCD;Erzincan;;Turkey;6;39-44N;039-30E;;;1156;1215;P
17;096;LTCE;Erzurum;;Turkey;6;39-55N;041-16E;;;1756;1758;P
17;098;LTCF;Kars;;Turkey;6;40-36N;043-05E;;;1775;1775;P
17;099;----;Agri;;Turkey;6;39-43N;043-03E;;;1632;1632;
17;100;----;Igdir;;Turkey;6;39-56N;044-02E;;;858;858;P
17;110;----;Gokceada;;Turkey;6;40-11N;025-54E;;;72;72;P
17;112;LTBH;Canakkale;;Turkey;6;40-08N;026-24E;;;3;3;P
17;115;LTBG;Bandirma;;Turkey;6;40-19N;027-58E;40-19N;027-58E;51;49;P
17;116;LTBE;Bursa;;Turkey;6;40-11N;029-04E;;;101;100;P
17;120;LTAE;Murted Tur-Afb ;;Turkey;6;40-05N;032-34E;;;843;;
17;124;LTBI;Eskisehir;;Turkey;6;39-47N;030-34E;39-47N;030-34E;785;785;P
17;128;LTAC;Ankara / Esenboga;;Turkey;6;40-07N;032-59E;;;953;949;P
17;129;LTAD;Ankara / Etimesgut;;Turkey;6;39-57N;032-41E;;;799;806;P
17;130;----;Ankara / Central;;Turkey;6;39-57N;032-53E;39-57N;032-53E;891;891;
17;140;----;Yozgat;;Turkey;6;39-50N;034-49E;;;1298;1298;
17;150;LTBF;Balikesir;;Turkey;6;39-37N;027-55E;;;101;102;P
17;160;----;Kirsehir;;Turkey;6;39-08N;034-10E;39-08N;034-10E;995;1007;P
17;162;----;Gemerek;;Turkey;6;39-11N;036-03E;;;1171;1171;P
17;170;LTCI;Van;;Turkey;6;38-27N;043-19E;;;1667;1661;P
17;180;----;Dikili;;Turkey;6;39-03N;026-52E;;;3;3;P
17;184;LTBT;Akhisar;;Turkey;6;38-55N;027-51E;;;93;93;P
17;186;----;Manisa;;Turkey;6;38-37N;027-26E;;;71;71;P
17;188;LTBO;Usak;;Turkey;6;38-40N;029-25E;;;919;919;P
17;190;LTAH;Afyon;;Turkey;6;38-45N;030-32E;;;1034;1034;P
17;193;----;Nevsehir;;Turkey;6;38-37N;034-43E;;;1260;1260;
17;195;LTAU;Kayseri / Erkilet;;Turkey;6;38-47N;035-29E;38-47N;035-29E;1053;1054;P
17;200;LTAT;Malatya / Erhac;;Turkey;6;38-26N;038-05E;38-26N;038-05E;862;849;P
17;202;LTCA;Elazig;;Turkey;6;38-36N;039-17E;;;902;882;P
17;203;----;Bingol;;Turkey;6;38-52N;040-30E;;;1177;1177;
17;204;----;Mus;;Turkey;6;38-44N;041-31E;;;1320;1320;
17;205;----;Tatvan;;Turkey;6;38-31N;042-16E;;;1664;1664;P
17;210;----;Siirt;;Turkey;6;37-56N;042-00E;;;895;895;P
17;218;LTBL;Izmir / Cigli;;Turkey;6;38-30N;027-01E;;;5;5;P
17;219;LTBJ;Izmir / Adnan Menderes;;Turkey;6;38-16N;027-09E;;;125;120;
17;220;----;Izmir;;Turkey;6;38-26N;027-10E;38-26N;027-10E;25;25;
17;234;LTBD;Aydin;;Turkey;6;37-51N;027-51E;;;57;57;P
17;237;----;Denizli;;Turkey;6;37-46N;029-05E;;;428;428;P
17;240;LTBM;Isparta;;Turkey;6;37-45N;030-33E;37-45N;030-33E;997;997;P
17;244;LTAN;Konya;;Turkey;6;37-58N;032-33E;37-58N;032-33E;1032;1022;P
17;248;----;Konya / Eregli;;Turkey;6;37-30N;034-04E;;;1044;1044;P
17;250;----;Nigde;;Turkey;6;37-58N;034-41E;;;1208;1208;
17;255;----;Kahramanmaras;;Turkey;6;37-36N;036-56E;;;549;549;
17;260;LTAJ;Gaziantep;;Turkey;6;37-05N;037-22E;;;701;701;P
17;270;LTCH;Urfa;;Turkey;6;37-08N;038-46E;;;547;547;P
17;275;----;Mardin;;Turkey;6;37-18N;040-44E;;;1050;1050;
17;280;LTCC;Diyarbakir;;Turkey;6;37-53N;040-11E;37-53N;040-11E;686;677;P
17;282;LTCJ;Batman;;Turkey;6;37-52N;041-10E;;;540;540;
17;285;----;Hakkari;;Turkey;6;37-34N;043-46E;;;;1720;P
17;290;LTBV;Bodrum;;Turkey;6;37-02N;027-25E;;;27;27;P
17;292;----;Mugla;;Turkey;6;37-12N;028-21E;;;646;646;P
17;295;LTBS;Dalaman;;Turkey;6;36-42N;028-47E;;;7;2;
17;298;----;Marmaris;;Turkey;6;36-50N;028-16E;;;3;3;
17;300;LTAI;Antalya;;Turkey;6;36-42N;030-44E;36-54N;030-47E;50;57;P
17;320;----;Anamur;;Turkey;6;36-06N;032-50E;;;3;4;P
17;330;----;Silifke;;Turkey;6;36-22N;033-56E;;;15;15;P
17;340;----;Mersin;;Turkey;6;36-49N;034-36E;;;3;3;
17;350;LTAG;Adana / Incirlik;;Turkey;6;37-00N;035-25E;37-00N;035-25E;73;66;P
17;351;----;Adana;;Turkey;6;37-03N;035-21E;37-03N;035-21E;28;28;
17;352;LTAF;Adana / Sakirpasa;;Turkey;6;36-59N;035-18E;36-59N;035-18E;20;20;
17;370;LTAK;Iskenderun;;Turkey;6;36-35N;036-10E;;;3;3;P
17;375;----;Finike;;Turkey;6;36-18N;030-09E;;;3;3;P
17;600;LCPH;Paphos Airport;;Cyprus;6;34-43N;032-29E;34-43N;032-29E;11;8;P
17;601;LCRA;Akrotiri;;Cyprus;6;34-35N;032-59E;34-35N;032-59E;23;0;
17;607;LCNC;Athalassa;;Cyprus;6;35-09N;033-24E;35-09N;033-24E;162;161;
17;609;LCLK;Larnaca Airport;;Cyprus;6;34-53N;033-38E;34-53N;033-38E;2;2;P
20;026;----;Viktoriya Island;;Russia;6;80-10N;036-45E;;;9;;
20;046;----;Polargmo Im. E. T. Krenkelja;;Russia;2;80-37N;058-03E;80-37N;058-03E;20;22;P
20;049;----;Tikhaya Bay;;Russia;2;80-22N;052-55E;;;46;;
20;066;----;Ushakova Island;;Russia;2;80-50N;079-42E;;;47;;
20;069;----;Ostrov Vize;;Russia;2;79-30N;076-59E;79-30N;076-59E;10;10;P
20;087;----;Ostrov Golomjannyj;;Russia;2;79-33N;090-37E;;;8;8;P
20;097;----;Cape Peschaniy;;Russia;2;79-23N;102-25E;;;6;;
20;107;----;Barencburg;;Russia;6;78-04N;014-15E;78-04N;014-13E;49;75;P
20;199;----;Malyy Taymir Island;;Russia;2;78-08N;107-12E;;;12;;
20;274;----;Ostrov Uedinenija;;Russia;2;77-30N;082-12E;77-30N;082-14E;23;23;P
20;277;----;Isachenko Island;;Russia;2;77-17N;089-40E;;;5;;
20;289;----;Russkiy Island;;Russia;2;77-11N;096-35E;;;9;;
20;291;----;Solnechnaya Bay;;Russia;2;78-14N;103-07E;;;30;;
20;292;----;Gmo Im. E. K. Fedorova;;Russia;2;77-43N;104-18E;77-43N;104-17E;13;15;P
20;353;----;Mys Zelanija;;Russia;2;76-57N;068-33E;76-57N;068-35E;8;9;P
20;357;----;Russkaya Gavan;;Russia;2;76-11N;063-34E;;;9;;
20;388;----;Pravdy Island;;Russia;2;76-17N;094-44E;;;10;;
20;471;----;Troynoy Island;;Russia;2;75-55N;083-15E;;;12;;
20;476;----;Cape Sterlegova;;Russia;2;75-24N;088-47E;;;10;;
20;665;----;Vilkickogo Island;;Russia;2;73-30N;076-00E;;;4;;
20;667;----;Im. M. V. Popova;;Russia;2;73-20N;070-03E;73-20N;070-02E;6;7;P
20;674;----;Ostrov Dikson;;Russia;2;73-30N;080-24E;73-30N;080-14E;47;47;P
20;675;----;Makarova;;Russia;2;73-41N;085-15E;;;15;;
20;679;----;Tareya Stream ;;Russia;2;73-15N;090-55E;;;21;;
20;744;----;Malye Karmakuly;;Russia;2;72-22N;052-42E;72-23N;052-44E;16;15;P
20;766;----;Leskino;;Russia;2;72-20N;079-30E;;;10;;
20;856;----;Cape Kharasovoy;;Russia;2;71-24N;067-38E;;;18;;
20;862;----;Mongatalyang;;Russia;2;71-59N;075-24E;;;21;;
20;864;----;Tambey;;Russia;2;71-29N;071-49E;;;8;;
20;871;----;Sopochnaya Karga;;Russia;2;71-54N;082-43E;;;2;;
20;891;----;Hatanga;;Russia;2;71-59N;102-28E;71-59N;102-28E;33;33;P
20;946;----;Cape Bolvanskij;;Russia;2;70-27N;059-04E;;;13;;
20;963;----;Gyda;;Russia;2;70-53N;078-30E;;;8;;
20;967;----;Sejaha;;Russia;2;70-10N;072-31E;;;16;;
20;973;----;Kresti;;Russia;2;70-51N;089-53E;;;29;;
20;978;----;Karaul;;Russia;2;70-10N;083-08E;;;29;;
20;982;----;Volochanka;;Russia;2;70-59N;094-33E;;;37;;
21;301;----;Andreya Island;;Russia;2;76-48N;110-50E;;;6;;
21;432;----;Ostrov Kotel'Nyj;;Russia;2;76-00N;137-52E;76-00N;137-54E;10;8;P
21;504;----;Ostrov Preobrazenija;;Russia;2;74-40N;112-56E;74-40N;112-56E;57;57;P
21;647;----;Mys Shalaurova;;Russia;2;73-11N;143-14E;73-12N;143-32E;22;22;P
21;701;----;Uryung-Khaya;;Russia;2;72-49N;113-16E;;;25;;
21;711;----;Ust-Olenek;;Russia;2;72-58N;119-42E;;;21;;
21;721;----;Stolb Island;;Russia;2;72-25N;126-30E;;;26;;
21;802;----;Saskylah;;Russia;2;71-58N;114-05E;;;24;18;P
21;824;----;Tiksi;;Russia;2;71-35N;128-55E;71-38N;128-51E;8;7;P
21;825;----;Mostakh Island;;Russia;2;71-32N;129-55E;71-32N;129-55E;3;3;
21;826;----;Ozero Khargy Lake ;;Russia;2;71-30N;132-40E;;;18;;
21;908;----;Dzalinda;;Russia;2;70-08N;113-58E;70-08N;113-58E;62;62;
21;921;----;Kjusjur;;Russia;2;70-41N;127-24E;;;39;33;P
21;931;----;Jubilejnaja;;Russia;2;70-46N;136-13E;70-45N;136-13E;22;24;P
21;946;----;Chokurdah;;Russia;2;70-37N;147-53E;70-37N;147-53E;61;61;P
21;965;----;Ostrov Chetyreh-Stolbovoy;;Russia;2;70-38N;162-29E;;;;41;P
21;982;----;Ostrov Vrangelja;;Russia;2;70-59N;178-29W;70-58N;178-32W;3;5;P
22;003;----;Vaida Guba Bay ;;Russia;6;69-57N;032-02E;;;8;;
22;004;----;Nikel;;Russia;6;69-24N;030-12E;;;126;;
22;009;----;Perevalyaur;;Russia;6;69-16N;031-46E;;;302;;
22;012;----;Tsip-Navolok Point ;;Russia;6;69-43N;033-08E;;;24;;
22;014;----;Bolshaya-Zapadnaya;;Russia;6;69-25N;032-10E;;;117;;
22;018;----;Ura-Guba Bay ;;Russia;6;69-17N;032-48E;;;27;;
22;019;----;Severomorsk;;Russia;6;69-05N;033-27E;;;20;;
22;028;----;Teriberka;;Russia;6;69-12N;035-07E;;;29;30;P
22;095;----;Kolguyev Island;;Russia;6;69-05N;049-15E;;;24;;
22;100;----;Verkhove Lotta;;Russia;6;68-27N;028-43E;;;120;;
22;101;----;Virtaniemi;;Russia;6;68-54N;028-27E;;;118;;
22;105;----;Nivankyul;;Russia;6;68-23N;030-45E;;;91;;
22;106;----;Padun;;Russia;6;68-36N;031-51E;;;63;63;P
22;113;ULMM;Murmansk;;Russia;6;68-58N;033-03E;68-58N;033-03E;51;51;P
22;114;----;Loparskaya;;Russia;6;68-38N;033-12E;;;112;;
22;119;----;Pulozero;;Russia;6;68-21N;033-18E;;;144;143;
22;123;----;Golitsino;;Russia;6;69-04N;035-44E;;;15;;
22;127;----;Lovozero;;Russia;6;68-00N;035-02E;;;161;162;P
22;133;----;Kharlovka;;Russia;6;68-47N;037-20E;;;64;;
22;140;----;Gremikha Bay ;;Russia;6;68-03N;039-30E;;;122;;
22;144;----;Chernyy Cape ;;Russia;6;68-24N;038-40E;;;10;;
22;165;----;Kanin Nos;;Russia;6;68-39N;043-18E;;;49;49;P
22;193;----;Bugrino;;Russia;6;68-48N;049-09E;;;11;;
22;204;----;Kovdor;;Russia;6;67-34N;030-24E;;;247;;
22;212;----;Moncegorsk;;Russia;6;67-58N;032-53E;67-55N;032-52E;132;132;
22;213;----;Apatitovaya;;Russia;6;67-50N;033-45E;;;135;;
22;214;----;Zasheyek;;Russia;6;67-25N;032-33E;;;151;;
22;216;----;Apatity;;Russia;6;67-34N;033-22E;;;136;;
22;217;----;Kandalaksa;;Russia;6;67-09N;032-21E;67-08N;032-26E;26;25;P
22;219;----;Kirovsk;;Russia;6;67-37N;033-40E;;;1093;;
22;232;----;Kolmyabr;;Russia;6;67-42N;037-07E;;;244;;
22;235;----;Krasnoscel'E;;Russia;6;67-21N;037-03E;67-22N;037-02E;155;156;P
22;249;----;Kanevka;;Russia;6;67-08N;039-40E;;;149;;
22;259;----;Tersko-Orlovskaja;;Russia;6;67-13N;041-20E;;;72;;
22;269;----;Mys Konusin;;Russia;6;67-09N;043-54E;;;14;13;P
22;271;----;Sojna;;Russia;6;67-53N;044-08E;67-52N;044-10E;16;8;P
22;282;----;Mys Mikulkin;;Russia;6;67-48N;046-40E;;;6;6;P
22;292;----;Indiga;;Russia;6;67-41N;048-41E;;;3;4;P
22;302;----;Nyam Lake ;;Russia;6;66-58N;031-28E;;;152;;
22;305;----;Olanga Stream ;;Russia;6;66-10N;030-41E;;;106;;
22;312;----;Kovda;;Russia;6;66-42N;032-53E;;;17;18;
22;318;----;Louhi;;Russia;6;66-04N;033-00E;;;;94;
22;324;----;Umba;;Russia;6;66-41N;034-21E;66-40N;034-20E;40;40;P
22;334;----;Varzuga;;Russia;6;66-24N;036-37E;;;6;;
22;339;----;Chavanga Stream ;;Russia;6;66-06N;037-49E;;;7;;
22;349;----;Pjalica;;Russia;6;66-11N;039-32E;66-12N;039-32E;8;9;P
22;355;----;Sosnovets Island;;Russia;6;66-29N;040-41E;;;16;;
22;361;----;Morzhovets Island;;Russia;6;66-45N;042-35E;;;15;;
22;365;----;Abramovskij Majak;;Russia;6;66-23N;043-15E;;;24;21;P
22;375;----;Nes;;Russia;6;66-39N;044-41E;;;14;;
22;383;----;Nizhnyaya Pesha;;Russia;6;66-46N;047-47E;;;9;;
22;408;----;Kalevala;;Russia;6;65-13N;031-10E;65-12N;031-10E;112;120;P
22;422;----;Gridino;;Russia;6;65-54N;034-46E;;;10;12;P
22;429;----;Kreml;;Russia;6;65-02N;035-43E;;;7;;
22;438;----;Zizgin;;Russia;6;65-12N;036-49E;;;18;17;P
22;446;----;Zimnegorskij Majak;;Russia;6;65-28N;039-44E;;;81;77;P
22;452;----;Incy;;Russia;6;65-58N;040-43E;;;;5;
22;456;----;Kepino;;Russia;6;65-23N;041-50E;;;74;;
22;471;----;Mezen;;Russia;6;65-52N;044-13E;65-52N;044-13E;14;19;P
22;481;----;Moseyevo;;Russia;6;65-47N;046-11E;;;39;;
22;499;----;Barkovskaja;;Russia;6;65-14N;049-35E;;;;155;
22;511;----;Juskozero;;Russia;6;64-45N;032-07E;;;;97;P
22;518;----;Rugozero;;Russia;6;64-05N;032-47E;;;159;159;
22;522;----;Kem'- Port;;Russia;6;64-59N;034-48E;64-59N;034-47E;10;8;P
22;525;----;Raznavolok;;Russia;6;64-34N;034-55E;;;9;9;
22;529;----;Kolezma;;Russia;6;64-14N;035-53E;;;6;3;
22;541;----;Unskij Majak;;Russia;6;64-50N;038-24E;;;5;5;
22;546;----;Severodvinsk;;Russia;6;64-34N;039-50E;;;1;;
22;550;ULAA;Arhangel'Sk;;Russia;6;64-30N;040-44E;64-35N;040-30E;13;8;P
22;551;----;Mud'Jug;;Russia;6;64-51N;040-17E;;;3;3;
22;559;----;Holmogory;;Russia;6;64-13N;041-40E;;;14;12;
22;563;----;Pinega;;Russia;6;64-42N;043-23E;;;31;31;P
22;573;----;Lesukonskoe;;Russia;6;64-54N;045-46E;64-54N;045-46E;66;71;
22;583;----;Kojnas;;Russia;6;64-45N;047-39E;;;62;64;P
22;602;----;Reboly;;Russia;6;63-50N;030-49E;63-49N;030-49E;181;182;P
22;619;----;Padany;;Russia;6;63-16N;033-25E;;;;128;
22;621;----;Segeza;;Russia;6;63-46N;034-17E;63-44N;034-18E;113;112;P
22;638;----;Kalgachikha;;Russia;6;63-20N;036-44E;;;181;;
22;641;----;Onega;;Russia;6;63-54N;038-07E;63-54N;038-07E;8;13;P
22;648;----;Turcasovo;;Russia;6;63-07N;039-14E;;;35;34;
22;656;----;Emeck;;Russia;6;63-29N;041-48E;;;28;18;
22;671;----;Karpogory;;Russia;6;63-59N;044-27E;;;60;;
22;676;----;Sura;;Russia;6;63-35N;045-38E;;;66;62;P
22;686;----;Vendinga;;Russia;6;63-27N;047-55E;63-27N;047-55E;81;80;
22;695;----;Koslan;;Russia;6;63-27N;048-54E;;;159;158;P
22;721;----;Medvezegorsk;;Russia;6;62-55N;034-26E;62-54N;034-24E;80;81;P
22;723;----;Danilovo;;Russia;6;62-58N;035-42E;;;139;139;
22;727;----;Kondopoga;;Russia;6;62-10N;034-18E;;;40;38;
22;738;----;Kugonavolok;;Russia;6;62-14N;036-53E;;;151;147;
22;749;----;Konevo;;Russia;6;62-08N;039-20E;;;100;;
22;762;----;Dvinskij Bereznik;;Russia;6;62-52N;042-43E;62-52N;042-43E;24;34;
22;768;----;Senkursk;;Russia;6;62-06N;042-54E;;;50;45;P
22;778;----;Verhnjaja Tojma;;Russia;6;62-14N;045-01E;;;53;58;P
22;781;----;Okulovskaya;;Russia;6;62-58N;046-35E;;;95;;
22;798;----;Jarensk;;Russia;6;62-10N;049-07E;;;92;92;P
22;802;----;Sortavala;;Russia;6;61-43N;030-43E;61-43N;030-43E;18;19;P
22;805;----;Valaam Island;;Russia;6;61-23N;030-57E;;;9;;
22;806;----;Mantsinsari Island;;Russia;6;61-20N;031-36E;;;24;;
22;816;----;Priaza;;Russia;6;61-41N;033-37E;;;;133;
22;820;----;Petrozavodsk;;Russia;6;61-49N;034-16E;61-49N;034-16E;112;110;P
22;823;----;Klimenitsy;;Russia;6;61-51N;035-12E;;;40;;
22;824;----;Ladva-Vetka;;Russia;6;61-21N;034-27E;;;57;;
22;831;----;Pudoz;;Russia;6;61-48N;036-31E;;;48;44;P
22;833;----;Kolodozero;;Russia;6;61-47N;037-45E;;;120;116;
22;835;----;Mironova;;Russia;6;61-27N;036-54E;;;152;;
22;837;----;Vytegra;;Russia;6;61-01N;036-27E;;;59;56;P
22;845;----;Kargopol;;Russia;6;61-30N;038-56E;61-30N;038-56E;121;126;P
22;854;----;Njandoma;;Russia;6;61-40N;040-11E;;;224;233;P
22;867;----;Vel'Sk;;Russia;6;61-05N;042-04E;;;89;91;P
22;869;----;Shangaly;;Russia;6;61-07N;043-24E;;;122;;
22;887;ULAK;Kotlas;;Russia;6;61-14N;046-43E;61-14N;046-38E;56;56;P
22;889;----;Shirokiy Priluk;;Russia;6;61-07N;048-50E;;;122;;
22;891;----;Lesogorskiy;;Russia;6;61-02N;028-56E;;;39;;
22;892;----;Vyborg;;Russia;6;60-43N;028-44E;;;15;13;P
22;896;----;Roscino;;Russia;6;60-13N;029-43E;;;96;;
22;897;----;Sursari / Gogland Island;;Russia;6;60-04N;027-00E;;;6;;
22;907;----;Toksovo;;Russia;6;60-09N;030-31E;;;115;;
22;912;----;Olonec;;Russia;6;60-59N;032-59E;;;11;12;
22;913;----;Lodejnoe Pole;;Russia;6;60-43N;033-33E;60-43N;033-33E;23;23;
22;915;----;Svirica;;Russia;6;60-28N;032-54E;;;8;8;P
22;917;----;Novaja Ladoga;;Russia;6;60-07N;032-19E;;;;9;
22;925;----;Vinnicy;;Russia;6;60-38N;034-47E;;;90;111;
22;939;----;Belozersk;;Russia;6;60-02N;037-47E;;;131;131;P
22;944;----;Charozero;;Russia;6;60-28N;038-39E;;;158;;
22;954;----;Vozega;;Russia;6;60-28N;040-12E;;;178;202;P
22;974;----;Nyuksenitsa;;Russia;6;60-25N;044-15E;;;137;;
22;981;----;Velikij Ustjug;;Russia;6;60-46N;046-18E;;;98;99;
22;996;----;Ob " Jacevo;;Russia;6;60-22N;049-39E;60-20N;049-39E;153;152;P
23;022;----;Amderma;;Russia;2;69-45N;061-42E;69-46N;061-41E;53;49;P
23;024;----;Cape Bely;;Russia;2;69-29N;060-20E;;;6;;
23;029;----;Ust-Kara;;Russia;2;69-15N;064-59E;;;4;;
23;032;----;Maresale;;Russia;2;69-43N;066-48E;;;25;25;P
23;058;----;Antipajeta;;Russia;2;69-09N;077-00E;;;4;;
23;074;----;Dudinka;;Russia;2;69-24N;086-10E;69-24N;086-10E;19;19;P
23;078;----;Norilsk;;Russia;2;69-20N;088-06E;69-20N;088-06E;62;62;
23;103;----;Hodovariha;;Russia;2;68-56N;053-46E;;;11;;
23;104;----;Sengejski Strait;;Russia;2;68-29N;051-15E;;;5;;
23;109;----;Ndsovaja;;Russia;2;68-15N;054-31E;;;24;;
23;112;----;Varandey;;Russia;2;68-48N;058-00E;;;5;;
23;114;----;Cape Svedskij;;Russia;2;68-35N;056-38E;;;4;;
23;174;----;Potapovo;;Russia;2;68-42N;087-16E;;;43;;
23;205;----;Nar'Jan-Mar;;Russia;2;67-38N;053-02E;67-39N;053-01E;7;12;P
23;207;----;Kotkino;;Russia;2;67-01N;051-12E;;;18;18;
23;214;----;Layato Lake ;;Russia;2;67-34N;056-08E;;;137;;
23;215;----;Horej-Ver;;Russia;2;67-26N;058-02E;;;71;;
23;219;----;Hoseda-Hard;;Russia;2;67-05N;059-23E;;;84;84;P
23;220;----;Zeleznodorozny;;Russia;2;67-50N;064-45E;;;116;;
23;226;----;Vorkuta;;Russia;2;67-29N;064-01E;67-29N;064-01E;180;172;
23;242;----;Novy Port;;Russia;2;67-41N;072-52E;;;12;;
23;256;----;Tazovskoe;;Russia;2;67-28N;078-44E;67-28N;078-44E;8;8;P
23;274;----;Igarka;;Russia;2;67-28N;086-34E;67-28N;086-34E;30;31;P
23;305;----;Okunev Nos;;Russia;2;66-15N;052-35E;;;20;20;
23;311;----;Misvan;;Russia;2;66-57N;055-46E;;;61;;
23;324;----;Petrun;;Russia;2;66-28N;060-45E;;;58;;
23;330;----;Salehard;;Russia;2;66-32N;066-40E;66-32N;066-32E;16;16;P
23;331;----;Ra-Iz;;Russia;2;66-54N;065-40E;;;890;890;P
23;332;----;Sangomnoy;;Russia;2;66-45N;067-45E;;;31;;
23;333;----;Jambur;;Russia;2;66-48N;068-53E;;;32;;
23;339;----;Jangi-Jugan;;Russia;2;66-03N;068-41E;;;40;;
23;341;----;Jar-Sale;;Russia;2;66-50N;070-50E;;;8;;
23;345;----;Nyda;;Russia;2;66-36N;072-54E;;;10;;
23;365;----;Sidorovsk;;Russia;2;66-36N;082-30E;;;34;;
23;375;----;Kurejka River;;Russia;2;66-25N;087-12E;;;27;;
23;383;----;Agata;;Russia;2;66-53N;093-28E;;;280;278;P
23;405;----;Ust'- Cil'Ma;;Russia;2;65-26N;052-16E;65-27N;052-10E;70;68;P
23;411;----;Muntniy Materik;;Russia;2;65-57N;055-09E;;;72;;
23;412;----;Ust'- Usa;;Russia;2;65-58N;056-55E;;;77;78;P
23;416;----;Kosju River;;Russia;2;65-38N;059-09E;;;89;;
23;418;----;Pechora;;Russia;2;65-07N;057-06E;65-07N;057-06E;56;59;P
23;423;----;Unsilgort;;Russia;2;65-51N;065-00E;;;40;;
23;426;----;Muzi;;Russia;2;65-23N;064-43E;65-23N;064-43E;18;19;P
23;443;----;Pravaja Hetta;;Russia;2;65-52N;074-30E;;;54;;
23;445;----;Nadym;;Russia;2;65-36N;072-42E;;;12;;
23;465;----;Krasnoselkup;;Russia;2;65-41N;082-28E;;;60;;
23;471;----;Ust-Bajha;;Russia;2;65-52N;086-13E;;;58;;
23;472;----;Turuhansk;;Russia;2;65-47N;087-56E;65-47N;087-57E;32;38;P
23;484;----;Bolsoj Porog;;Russia;2;65-38N;090-01E;;;65;;
23;501;----;Levkinskaja;;Russia;2;64-47N;051-04E;;;167;;
23;503;----;Izma;;Russia;2;65-02N;053-55E;;;38;;
23;509;----;Kedva River;;Russia;2;64-14N;053-30E;;;60;;
23;514;----;Irael;;Russia;2;64-27N;055-08E;;;157;;
23;516;----;Ijid-Patok;;Russia;2;64-20N;058-13E;;;84;;
23;518;----;Ust'- Sugor;;Russia;2;64-16N;057-37E;;;75;75;
23;527;----;Saran-Paul;;Russia;2;64-17N;060-53E;64-17N;060-53E;29;29;P
23;552;----;Tarko-Sale;;Russia;2;64-55N;077-49E;64-55N;077-49E;27;27;P
23;578;----;Verescagino;;Russia;2;64-15N;087-36E;;;26;;
23;589;----;Tugoncani;;Russia;2;64-13N;093-48E;;;102;;
23;606;----;Uhta;;Russia;2;63-33N;053-49E;63-34N;053-43E;149;137;
23;609;----;Izvajil;;Russia;2;63-03N;054-28E;;;112;;
23;612;----;Vuktyl;;Russia;2;63-50N;057-25E;;;97;;
